Date,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16,Entropy_17,Entropy_18,Entropy_19,Entropy_20,Entropy_21,Entropy_22,Entropy_23,Entropy_24,Entropy_25,Entropy_26,Entropy_27,Entropy_28,Entropy_29,Entropy_30,Entropy_31,Entropy_32,Entropy_33,Entropy_34,Entropy_35,Entropy_36,Min,Max ,Mean
Mar-20,0.073868862,0.071311591,0.079980761,0.076806659,0.079025148,0.074781062,0.068855883,0.075193271,0.074016889,0.061067917,0.062145002,0.075420346,0.074051019,0.049938726,0.072438854,0.077728508,0.065436759,0.074028262,0.045100082,0.053289435,0.071173851,0.048790164,0.062307033,0.074861732,0.078065836,0.065416749,0.079956176,0.045568368,0.075330082,0.076032901,0.049599434,0.067874457,0.073013905,0.067198528,0.060275623,0.075935166,0.045100082,0.079980761,0.067357515
Apr-20,0.113029039,0.113337486,0.121124168,0.111679924,0.120781539,0.094828368,0.115580392,0.104943353,0.109038343,0.105728095,0.10266008,0.107980915,0.123036331,0.094631033,0.11717869,0.114188794,0.102677914,0.114805366,0.082363255,0.088865944,0.101250138,0.090126271,0.11451052,0.102719669,0.102190941,0.099090903,0.094301032,0.078859696,0.118530327,0.116789494,0.085545537,0.116220728,0.095814251,0.11852736,0.100937558,0.120508363,0.078859696,0.123036331,0.105270963
May-20,0.152579588,0.131718156,0.157399084,0.144601536,0.168391467,0.138261567,0.152686218,0.146972043,0.12117632,0.157392174,0.140415651,0.13275949,0.144291445,0.114219039,0.170079722,0.162698834,0.152981951,0.16183475,0.124177911,0.116062959,0.106486828,0.129097177,0.152088357,0.14263616,0.149599648,0.156831036,0.135394034,0.120189052,0.159548116,0.137948705,0.110456996,0.15278632,0.131892684,0.158258711,0.131166868,0.148808194,0.106486828,0.170079722,0.141046226
Jun-20,0.174306077,0.151777811,0.170320626,0.179500262,0.167864896,0.143214055,0.152359294,0.155760089,0.125455512,0.169834659,0.150255556,0.131889901,0.167054085,0.165771961,0.185449119,0.170579353,0.165771961,0.182371471,0.142078755,0.152509182,0.143403141,0.167548645,0.177234247,0.150369025,0.159064695,0.157961786,0.158111081,0.149603262,0.169433328,0.160546542,0.135162007,0.162547864,0.150736654,0.180436542,0.168632831,0.17242,0.125455512,0.185449119,0.159541357
Jul-20,0.187911286,0.061772268,0.168585377,0.20575506,0.120673532,0.124706297,0.087330856,0.1131297,0.160631584,0.150739239,0.167450858,0.16398458,0.172718689,0.115738136,0.206118714,0.085297581,0.094570235,0.094957757,0.086500782,0.201915251,0.08996483,0.222098867,0.136228527,0.189851713,0.075364539,0.163077673,0.18506098,0.186872275,0.189949246,0.175479018,0.151075702,0.147537297,0.048824695,0.141915568,0.035176881,0.212011711,0.035176881,0.222098867,0.13138142
Aug-20,0.339756312,0.316533976,0.346382507,0.310154928,0.323651548,0.309379434,0.29479954,0.261092618,0.241093962,0.3439711,0.33428883,0.259313156,0.340052843,0.340926587,0.320886704,0.329837946,0.257739716,0.295128506,0.322222398,0.329273002,0.265135202,0.316715104,0.3478546,0.298889525,0.293798299,0.288954175,0.292791946,0.272367837,0.351964413,0.328762098,0.268205801,0.318942896,0.28639391,0.364611937,0.326437417,0.367116851,0.241093962,0.367116851,0.309556354
Sep-20,0.379368204,0.387115969,0.390461942,0.365256799,0.417562817,0.347210804,0.393877493,0.322700022,0.308638628,0.337871817,0.37265026,0.295416063,0.344747268,0.396901412,0.396097358,0.367637364,0.238323015,0.340220484,0.316834143,0.374413768,0.343324186,0.439639288,0.398830937,0.374765203,0.373021674,0.303430429,0.327513264,0.283816586,0.414198788,0.365347264,0.287937925,0.39076465,0.325903285,0.389464767,0.306097844,0.321771778,0.238323015,0.439639288,0.351032643
Oct-20,0.46149294,0.390150873,0.546149385,0.443713778,0.456980971,0.428578204,0.493929762,0.42427444,0.385907099,0.452597119,0.47362335,0.36772478,0.439951284,0.484841016,0.450766169,0.461748741,0.452133173,0.453917491,0.418668363,0.489603745,0.475286262,0.471062391,0.448528813,0.451242126,0.338939343,0.392581652,0.446155946,0.378686989,0.519483687,0.46936891,0.397802235,0.474007428,0.396332625,0.483142195,0.493840077,0.520068491,0.338939343,0.546149385,0.445824313
Nov-20,0.357823221,0.326990666,0.395749764,0.333913701,0.359682465,0.312533051,0.38266868,0.342591399,0.266142176,0.314926783,0.345843363,0.287384054,0.326271092,0.353238514,0.377018746,0.357826649,0.351507412,0.331816624,0.357149378,0.363709976,0.321801172,0.349506454,0.334448065,0.354141721,0.287583604,0.324648917,0.344434158,0.313215374,0.377319272,0.378275543,0.260440795,0.366663667,0.292799187,0.384888555,0.330424495,0.346441092,0.260440795,0.395749764,0.337616144
Dec-20,0.257512137,0.076063958,0.307922456,0.293615733,0.204860666,0.210284083,0.147893691,0.211074297,0.248168263,0.212579075,0.221911306,0.267459435,0.221806653,0.24435887,0.315619931,0.163914775,0.149840047,0.17352062,0.140446662,0.309408746,0.181631956,0.300811364,0.243926592,0.207639365,0.123303554,0.30380415,0.282376543,0.276365126,0.274316867,0.307690015,0.14732261,0.275904634,0.07661614,0.228433329,0.06689907,0.298005446,0.06689907,0.315619931,0.206794645
Jan-21,0.198950347,0.199152426,0.212879854,0.197209494,0.205068982,0.179423877,0.226151434,0.209813524,0.168454871,0.17609665,0.22215523,0.205776322,0.170994336,0.225397691,0.202191365,0.225675046,0.198154555,0.217351717,0.204631202,0.21982326,0.191467256,0.210047035,0.206586585,0.212308767,0.128578275,0.190631324,0.203800221,0.184713856,0.223987891,0.217481333,0.10051939,0.207458403,0.181719932,0.214069634,0.215982787,0.196243974,0.10051939,0.226151434,0.196527375
Feb-21,0.193941929,0.203371238,0.184297692,0.221255098,0.188679324,0.186694704,0.234928471,0.191752391,0.167693939,0.168051808,0.210619946,0.214792959,0.185903772,0.226089816,0.209897988,0.211128337,0.189739776,0.229367277,0.197699833,0.223938821,0.185092432,0.221523326,0.220767262,0.208779528,0.125506845,0.208237665,0.216154262,0.175920165,0.220604795,0.204868419,0.098315093,0.173108351,0.204109811,0.222811398,0.217850379,0.192763899,0.098315093,0.234928471,0.195835449
Mar-21,0.095148294,0.044477711,0.079865268,0.128343748,0.085244614,0.101852192,0.098412771,0.093510908,0.092201236,0.088972756,0.090651771,0.135467766,0.118344723,0.102794983,0.128839838,0.086355475,0.067751982,0.106685721,0.080378474,0.118213674,0.086168999,0.130241073,0.118674796,0.101037951,0.065415251,0.11697269,0.100044827,0.096004356,0.106284096,0.087732711,0.067460572,0.074758725,0.039300899,0.122456621,0.051752038,0.115579948,0.039300899,0.135467766,0.091657554
Apr-21,0.050152557,0.049238226,0.046133091,0.068282392,0.048391946,0.053296599,0.06156069,0.057868072,0.049148467,0.050821017,0.048142244,0.070185647,0.073063025,0.064503716,0.06426106,0.054716358,0.040745486,0.045216381,0.047285703,0.059822169,0.047889428,0.067741106,0.064313027,0.068651,0.04323444,0.064805188,0.04660317,0.056385521,0.057800358,0.053499204,0.042188148,0.040113048,0.048031984,0.06582391,0.045841749,0.062228437,0.040113048,0.073063025,0.054164578
May-21,0.086966963,0.095961635,0.083625917,0.100278667,0.072601704,0.081431159,0.107193969,0.092167084,0.069369891,0.079649354,0.084239024,0.113312019,0.112495711,0.097455687,0.086673562,0.092316888,0.067850869,0.062449865,0.081326323,0.085949843,0.078000357,0.106400403,0.098487795,0.11359964,0.070131129,0.100766213,0.068267007,0.089073367,0.090032273,0.091192771,0.073610684,0.072795308,0.097361145,0.100666038,0.095372518,0.097052328,0.062449865,0.11359964,0.087713468
Jun-21,0.288280861,0.281026474,0.317812467,0.304355705,0.201482055,0.241977549,0.336944702,0.298186808,0.177468634,0.258802604,0.284798049,0.320787373,0.31228141,0.288192525,0.256160838,0.315777879,0.214205058,0.235042974,0.275210926,0.270180655,0.246827229,0.315122035,0.326118343,0.293335208,0.22459987,0.313789771,0.246126703,0.289341824,0.308735482,0.287081818,0.24148885,0.266708433,0.30783805,0.348491948,0.311874532,0.311548657,0.177468634,0.348491948,0.278064062
Jul-21,0.108237797,0.094480664,0.095093357,0.090131187,0.0612336,0.069450425,0.094884455,0.084953448,0.051131997,0.063743308,0.086511428,0.082764359,0.089323853,0.08527149,0.064981485,0.086837721,0.085918064,0.091785208,0.085091669,0.092344393,0.066075548,0.079894588,0.102559591,0.084874172,0.070139511,0.097414178,0.09012715,0.081334155,0.090489891,0.101038554,0.070529639,0.090744136,0.090348825,0.095561759,0.092923407,0.087966828,0.051131997,0.108237797,0.083866613
Aug-21,0.065396288,0.016680746,0.05592949,0.056210881,0.061751642,0.041226421,0.037046636,0.037616147,0.049555498,0.050579937,0.042264742,0.047805228,0.060920229,0.039522844,0.051782071,0.025092719,0.033178416,0.069585842,0.044810123,0.059252615,0.05144504,0.035466105,0.066539332,0.03329071,0.029565506,0.060438373,0.051135111,0.052502523,0.049756665,0.038195822,0.039654364,0.064530235,0.002702704,0.059679331,0.009625809,0.030648526,0.002702704,0.069585842,0.040128857
Sep-21,0.087721118,0.08039758,0.083581766,0.071244734,0.084832906,0.076863383,0.087216163,0.069843433,0.06685276,0.070447742,0.068958757,0.069754011,0.07295136,0.076171094,0.07680371,0.089905944,0.081876321,0.079321987,0.07631521,0.079891468,0.067842439,0.076182327,0.086979832,0.081069806,0.077458779,0.086422021,0.07120955,0.068837385,0.080009704,0.092233978,0.070904192,0.072792452,0.071751272,0.078501221,0.076190135,0.085865222,0.06685276,0.092233978,0.077346804
Oct-21,0.09374089,0.086389056,0.088882467,0.080012169,0.092806418,0.080524938,0.094222407,0.077475139,0.074896342,0.081528818,0.075747407,0.07494747,0.080748175,0.083631745,0.085379864,0.094343429,0.089444224,0.088574733,0.085004096,0.087649148,0.076693399,0.084909974,0.092366685,0.087868748,0.086250279,0.091202951,0.080161648,0.078498595,0.088323684,0.097769873,0.080076295,0.081163095,0.080868101,0.085966692,0.084920815,0.091370711,0.074896342,0.097769873,0.084909575
Nov-21,0.178197228,0.155100273,0.163486799,0.142223489,0.175503342,0.138215891,0.170458813,0.14197166,0.13201304,0.144399061,0.136547381,0.133350428,0.155201324,0.157891441,0.155546604,0.178455308,0.163517262,0.165639563,0.154854706,0.165427962,0.137612781,0.15473011,0.164530764,0.161288851,0.155766624,0.172146632,0.155382751,0.145174259,0.164616176,0.177859846,0.14304554,0.156946628,0.147157308,0.16539606,0.156905382,0.157232631,0.13201304,0.178455308,0.155686264
Dec-21,0.135093315,0.135705425,0.142890907,0.135569437,0.149587025,0.124232817,0.148168299,0.13388798,0.129028357,0.131462789,0.128227619,0.122459575,0.13918573,0.141376832,0.133416226,0.153573768,0.150446698,0.15494135,0.143838158,0.150083259,0.129657265,0.1392969,0.145333225,0.143122041,0.143410638,0.151485985,0.138534252,0.133153431,0.145878845,0.152989483,0.131526548,0.142300322,0.130043119,0.146288031,0.127238045,0.135019175,0.122459575,0.15494135,0.139125093
Jan-22,0.146845797,0.043701095,0.266109587,0.224184676,0.234885886,0.073309781,0.110247205,0.062125503,0.174986561,0.32126969,0.140062438,0.136205868,0.276942319,0.099142651,0.111433409,0.048064738,0.134252425,0.145781029,0.186032136,0.357738208,0.313319873,0.087820984,0.154487948,0.088590123,0.092644433,0.231824049,0.141782145,0.087056494,0.113909725,0.063264199,0.088139918,0.352699988,0.017853309,0.216796791,0.033985049,0.064046274,0.017853309,0.357738208,0.123046187
Feb-22,0.473085296,0.84437815,1.223775432,0.97455964,0.84729786,0.748206958,0.395102321,1.006804739,0.270732514,0.850332764,0.505749471,0.97455964,0.482582412,0.578736829,0.484602429,0.760805829,0.751741345,0.480748169,0.820980552,0.797507196,0.684778931,0.693147181,0.935159216,0.606135804,0.768654733,0.810930216,0.989128056,1.139434283,0.786832665,0.646627165,0.520901276,0.89705937,0.554034378,0.80883158,0.327422401,0.594707108,0.270732514,1.223775432,0.686310592
Mar-22,0.40704364,0.340007892,0.452931645,0.572069249,0.436488004,0.222388549,0.176842091,0.328831882,0.249654677,0.392561703,0.310154928,0.503693653,0.389034567,0.312683375,0.300701786,0.344840486,0.387115969,0.187955375,0.498797048,0.449698363,0.33950714,0.189124304,0.587108929,0.26736207,0.382580814,0.241162057,0.498045897,0.356674944,0.506561225,0.310974265,0.211309094,0.47457432,0.097163748,0.356224392,0.221021159,0.217572506,0.097163748,0.587108929,0.325309234
Sum,5.106449986,4.696841345,6.181371809,5.830928946,5.365330357,4.602872168,4.669362236,5.04453995,3.96345756,5.235427979,4.806074691,5.295195038,5.073953655,4.939428013,5.024326242,5.05934847,4.686920633,4.583048522,5.017797888,5.696573042,4.801835683,5.127043176,5.785971021,4.898430658,4.44486926,5.194026783,5.44259791,5.139649723,5.683897601,5.139049931,3.873218645,5.641002755,3.948611921,5.604442898,4.088794869,5.022933316,,,
